"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.149199993E2,3.841061397E0,-4.282948641E0,-3.652283748E0
4.149299993E2,3.656236758E0,-4.477897149E0,-6.389944269E0
4.149399993E2,3.817995594E0,-4.241725770E0,-6.444577729E0
4.149500003E2,5.110819652E0,-4.296489038E0,-4.356059301E0
4.149600003E2,5.632433388E0,-4.739562389E0,-2.777662493E0
4.149700003E2,5.124888053E0,-5.270489570E0,-2.403720481E0
4.149800003E2,5.021263112E0,-5.699979254E0,-2.266968140E0
4.149900013E2,4.934050137E0,-5.145810560E0,-1.862252377E0
4.150000013E2,4.081866695E0,-4.297820449E0,-1.708358485E0
4.150100013E2,3.013625419E0,-3.723229769E0,-1.666566973E0
4.150200013E2,2.118930234E0,-3.780761694E0,-1.783265703E0
4.150300023E2,1.331432785E0,-4.355871606E0,-1.138924173E0
4.150400023E2,1.255068112E-1,-4.358977647E0,1.277614866E0
4.150500023E2,-1.399739812E0,-4.091062903E0,3.321670480E0
4.150600033E2,-2.869514357E0,-3.995645700E0,3.881022146E0
4.150700033E2,-4.846028199E0,-5.197442059E0,3.668591048E0
4.150800033E2,-6.420086666E0,-7.654443246E0,2.664631137E0
4.150900033E2,-6.369832186E0,-1.007641786E1,1.659664335E0
4.151000043E2,-5.538445244E0,-1.061010726E1,-6.608873963E-2
4.151100043E2,-5.052993613E0,-8.480123305E0,-1.972601470E0
4.151200043E2,-4.664149094E0,-5.982490987E0,-1.862798800E0
4.151300043E2,-4.021571377E0,-3.516244183E0,-9.758954684E-1
4.151400053E2,-3.415111618E0,-2.146622794E0,4.953556448E-1
4.151500053E2,-2.425496096E0,-1.399822258E0,1.845677129E0
4.151600053E2,-1.735595401E-1,-7.448083895E-1,3.583090721E0
4.151700053E2,1.064248651E0,-3.564936286E-1,5.232677380E0
4.151800063E2,2.089583351E0,8.399431729E-1,6.455958749E0
4.151900063E2,3.766905254E0,1.498388772E0,6.158786877E0
4.152000063E2,4.351348785E0,1.685318409E0,4.596003012E0
4.152100063E2,4.082296758E0,2.178831596E0,3.856116516E0
4.152200073E2,3.220844310E0,2.762408277E0,3.692368165E0
4.152300073E2,2.035318997E0,3.295207736E0,4.134644541E0
4.152400073E2,1.797497826E0,3.738924281E0,5.635739404E0
4.152500073E2,1.660186199E0,4.361957973E0,7.574857963E0
4.152600083E2,1.840975968E0,5.485277681E0,8.825623584E0
4.152700083E2,1.514520655E0,6.640544237E0,9.316736489E0
4.152800083E2,6.876570459E-1,7.434283297E0,9.214736490E0
4.152900083E2,2.133547396E-1,7.795225487E0,8.580267398E0
4.153000093E2,6.720256113E-2,8.088883182E0,8.193853567E0
4.153100093E2,-4.212261066E-2,8.237618222E0,8.050214376E0
4.153200093E2,-1.362299652E-1,8.218561562E0,7.806215329E0
4.153300093E2,-3.964236796E-2,8.247464933E0,7.498228447E0
4.153400103E2,-1.788555826E-1,8.228737471E0,7.245224689E0
4.153500103E2,-6.267663348E-1,8.236400247E0,6.562987939E0
4.153600103E2,-9.624142742E-1,8.336720341E0,5.454287438E0
4.153700103E2,-1.236090572E0,7.724985225E0,3.986378740E0
4.153800113E2,-1.438617657E0,6.619219442E0,1.714521451E0
4.153900113E2,-1.412374329E0,4.813354835E0,-1.397787427E0
4.154000113E2,-2.005597015E0,1.327912615E0,-8.020466082E0
4.154100123E2,-2.177075385E0,-2.806935409E0,-1.774585161E1
4.154200123E2,-5.595422852E0,-1.210738039E1,-3.086911672E1
4.154300123E2,-7.770715714E0,-2.763964572E1,-1.697687141E1
4.154400123E2,-1.566583679E0,-3.214563640E1,-2.739380480E0
4.154500133E2,3.197006966E0,-2.213438225E1,-3.635502239E0
4.154600133E2,4.999419084E0,-9.180084136E0,-4.293129228E0
4.154700133E2,3.946501314E0,5.480928522E-1,-4.067258304E0
4.154800133E2,1.739207664E0,6.581600795E0,-3.548944736E0
4.154900143E2,-7.842947099E-1,1.128626525E1,-3.863895652E0
4.155000143E2,-3.431551357E0,1.288143596E1,-2.033341761E0
4.155100143E2,-1.375685975E0,8.305394468E0,1.686980188E-1
4.155200143E2,-1.857854394E0,1.579503102E0,4.754324562E0
4.155300153E2,-4.132424353E0,-3.557171184E0,9.304635676E0
4.155400153E2,-3.938327199E0,-8.225487589E0,1.134138695E1
4.155500153E2,-4.891799326E0,-1.398536455E1,6.066507289E0
4.155600153E2,-6.222212210E0,-1.912698617E1,-3.462193106E0
4.155700163E2,-7.101947440E0,-1.642168647E1,-6.533042593E0
4.155800163E2,-4.816259147E0,-6.171012821E0,3.066206798E0
4.155900163E2,-2.237085944E0,2.931716160E0,8.984153295E0
4.156000163E2,-1.159263128E0,7.142126582E0,6.138472481E0
4.156100173E2,1.527539773E-1,8.864905179E0,4.120245772E0
4.156200173E2,1.608392732E0,9.439499951E0,4.605679277E0
4.156300173E2,2.482783315E0,8.361704909E0,6.514302267E0
4.156400173E2,2.146918809E0,5.902898102E0,6.370269558E0
4.156500183E2,8.764931678E-1,3.398899920E0,5.373404074E0
4.156600183E2,9.014683069E-1,7.639176750E-1,6.053816493E0
4.156700183E2,5.522864022E-1,-1.589816421E0,6.129237388E0
4.156800193E2,6.241087753E-1,-2.427378607E0,5.457887569E0
4.156900193E2,1.485710254E0,-2.937916548E0,5.452043862E0
4.157000193E2,1.409095065E0,-3.333232765E0,4.568757033E0
4.157100193E2,1.332207980E0,-2.644882166E0,3.135799774E0
4.157200199E2,1.590183480E0,-2.008639029E0,1.937068963E0
4.157300199E2,2.288478584E0,-1.021254221E0,1.067557737E0
4.157400199E2,2.964986233E0,7.417953193E-2,9.114780092E-1
4.157500199E2,2.978160009E0,7.268761486E-1,1.121520520E0
4.157600209E2,1.416797456E0,1.215403415E0,1.859391554E-1
4.157700209E2,-1.978995619E-2,1.868085414E0,-1.422794799E0
4.157800209E2,-9.167555599E-1,2.397122775E0,-2.160774225E0
4.157900209E2,-1.264814872E0,2.735378938E0,-1.840515207E0
4.158000219E2,-1.128402766E0,3.195181172E0,-1.125204266E0
4.158100219E2,-1.186598496E0,3.786517108E0,-1.057057307E0
4.158200219E2,-1.754928634E0,3.667806351E0,-1.950116587E-1
4.158300219E2,-1.966379301E0,3.243972679E0,2.778520864E-1
4.158400229E2,-1.598109234E0,3.055825651E0,-3.782033902E-2
4.158500229E2,-1.138082686E0,2.844969208E0,-9.810446727E-1
4.158600229E2,-1.010588315E0,2.606141438E0,-2.003305784E0
4.158700229E2,-8.865347374E-1,2.337937843E0,-2.366686848E0
4.158800239E2,-8.742567540E-1,1.782778046E0,-2.456548904E0
4.158900239E2,-7.834487640E-1,1.225827831E0,-2.153537419E0
4.159000239E2,-4.594614883E-1,5.370655882E-1,-1.740748406E0
4.159100239E2,-2.056685016E-3,1.176670289E-1,-1.219036875E0
4.159200249E2,9.549745694E-1,4.886868954E-2,-5.272019202E-1
4.159300249E2,1.898770578E0,1.985369450E-1,-4.088972524E-2
4.159400249E2,2.370152054E0,4.373003948E-1,-4.480290122E-1
4.159500259E2,2.480669254E0,2.934068495E-1,-1.524530796E0
4.159600259E2,3.252210529E0,-3.182727188E-1,-2.880248383E0
4.159700259E2,4.061392962E0,-1.434238969E0,-4.537394907E0
4.159800259E2,4.663722540E0,-2.552002653E0,-4.880352232E0
4.159900269E2,4.908275025E0,-3.015423730E0,-4.418350859E0
4.160000269E2,4.701421878E0,-2.973065330E0,-3.133662032E0
4.160100269E2,4.461897705E0,-3.052105068E0,-1.821550640E0
4.160200269E2,4.589139258E0,-3.695154364E0,-1.995055655E0
4.160300279E2,4.478040991E0,-4.318409080E0,-3.632720718E0
4.160400279E2,5.072657214E0,-4.596077564E0,-5.403104421E0
4.160500279E2,6.403716801E0,-5.209713026E0,-5.599644542E0
4.160600279E2,7.498681022E0,-5.429668906E0,-4.132173507E0
4.160700289E2,7.219952438E0,-5.614566636E0,-2.596159364E0
4.160800289E2,6.273622684E0,-5.970990098E0,-2.158262261E0
4.160900289E2,5.545653691E0,-5.725628065E0,-1.399803693E0
4.161000299E2,3.939102539E0,-4.972647023E0,-1.494467629E0
4.161100299E2,2.033802083E0,-4.061209944E0,-1.855925544E0
4.161200299E2,1.358442682E0,-3.370109984E0,-1.219562393E0
4.161300299E2,1.021873660E0,-3.330138418E0,1.201626205E-1
4.161400309E2,-1.588243556E-1,-3.467711123E0,1.476250044E0
4.161500309E2,-2.315278128E0,-3.839336177E0,2.843229661E0
4.161600309E2,-4.415999986E0,-4.568792701E0,3.452056957E0
4.161700309E2,-5.611613207E0,-5.914658607E0,3.143563707E0
4.161800319E2,-5.738429959E0,-7.414524971E0,2.679614042E0
4.161900319E2,-4.975417433E0,-8.313923802E0,2.169259704E0
4.162000319E2,-3.676247392E0,-8.084635765E0,9.003519273E-1
4.162100319E2,-3.357553673E0,-7.019126308E0,-5.139125146E-2
4.162200329E2,-3.724211225E0,-5.725190694E0,-2.030818395E-1
4.162300329E2,-4.084523670E0,-3.936567187E0,1.640728712E-1
4.162400329E2,-3.650281076E0,-2.281739668E0,9.444639069E-1
4.162500329E2,-2.738270971E0,-1.365607275E0,2.098979681E0
4.162600339E2,4.193667651E-1,-7.507561773E-1,4.680992291E0
4.162700339E2,1.896525686E0,-6.405010790E-1,7.254822893E0
4.162800339E2,2.811347425E0,-1.089540929E-1,7.544413850E0
4.162900349E2,3.392641060E0,6.516137123E-3,4.207813674E0
4.163000349E2,3.461100554E0,1.766174877E-1,3.019361245E0
4.163100349E2,2.643856272E0,1.578617249E0,3.071894969E0
4.163200349E2,1.900158561E0,3.312543561E0,3.994745228E0
4.163300359E2,1.281762881E0,4.493812101E0,5.183260222E0
4.163400359E2,3.844392995E-1,5.122912863E0,6.171523867E0
4.163500359E2,-2.763027205E-1,5.583541310E0,7.507824898E0
4.163600359E2,-2.708142498E-1,6.064708686E0,8.813756660E0
4.163700369E2,-1.140857994E0,6.700495740E0,9.027078874E0
4.163800369E2,-1.744370317E0,7.128449945E0,8.889700297E0
4.163900369E2,-1.723894537E0,7.537082611E0,8.573590463E0
4.164000369E2,-1.538272630E0,7.640168438E0,7.884187950E0
4.164100379E2,-1.071905434E0,7.395491114E0,7.164005694E0
4.164200379E2,-9.797571158E-1,7.136272350E0,6.643293598E0
4.164300379E2,-8.585785416E-1,7.435570269E0,6.417397531E0
4.164400389E2,-9.890604745E-1,7.777618352E0,6.128198338E0
4.164500389E2,-1.365161864E0,7.990484483E0,5.644051806E0
4.164600389E2,-1.860827119E0,7.951186516E0,4.607768487E0
4.164700389E2,-2.343840899E0,7.498935376E0,3.181876418E0
4.164800399E2,-2.695976306E0,6.465604901E0,1.452979588E0
4.164900399E2,-2.725034336E0,4.731388566E0,-1.237735686E0
4.165000399E2,-2.533528960E0,2.049722736E0,-4.404541490E0
4.165100399E2,-2.438324595E0,-1.672839282E0,-1.089489005E1
4.165200409E2,-3.775322321E0,-8.199931748E0,-2.542149510E1
4.165300409E2,-4.662871770E0,-2.365739950E1,-2.131212106E1
4.165400409E2,-1.135698118E-1,-3.285496213E1,-6.258852033E0
4.165500419E2,4.278698007E0,-2.542072795E1,-4.445968428E0
4.165600419E2,5.493105349E0,-1.238786196E1,-5.058648455E0
4.165700419E2,3.788464231E0,-1.335104105E0,-4.131110776E0
4.165800419E2,2.009096574E0,5.285311092E0,-3.800076216E0
4.165900429E2,1.307233644E0,1.014165875E1,-4.541491174E0
4.166000429E2,-9.654356036E-1,1.430675091E1,-4.349502234E0
4.166100429E2,-1.339881719E0,1.314662240E1,-7.010250235E-1
4.166200429E2,1.128374115E0,8.100429094E0,3.864878569E0
4.166300439E2,-1.580326974E-2,2.540078427E0,8.329571536E0
4.166400439E2,-2.438031357E0,-2.454851165E0,1.170327697E1
4.166500439E2,-4.070519881E0,-7.224448362E0,1.227264141E1
4.166600439E2,-6.723402792E0,-1.404508801E1,5.641306538E0
4.166700449E2,-9.360340346E0,-2.216492811E1,-3.928480487E0
4.166800449E2,-1.019126302E1,-2.185875620E1,-1.128607463E1
4.166900449E2,-6.224378604E0,-1.109151554E1,2.676377023E0
4.167000449E2,-3.150689124E0,-6.193172014E-1,9.402654891E0
4.167100459E2,-6.125315076E-1,4.800237776E0,7.257368771E0
4.167200460E2,8.304179125E-1,8.392926117E0,6.551801630E0
4.167300460E2,2.677384206E0,1.019670444E1,6.968940241E0
4.167400470E2,3.186357139E0,1.012874108E1,6.532887642E0
4.167500470E2,2.412873420E0,8.404107163E0,4.737250400E0
4.167600470E2,7.324983195E-1,5.752980171E0,4.087976743E0
4.167700470E2,8.246980930E-1,3.616894060E0,4.381166661E0
4.167800480E2,7.177779541E-1,2.305171216E-1,4.895880682E0
4.167900480E2,-4.846406221E-1,-3.870904709E0,5.329807234E0
4.168000480E2,3.813624946E-1,-5.932035947E0,4.343196012E0
4.168100480E2,1.812922343E0,-5.828645480E0,1.794120036E0
4.168200490E2,2.810660962E0,-4.273452178E0,2.905808902E-1
4.168300490E2,3.985728237E0,-2.495553049E0,-2.622733498E-1
4.168400490E2,3.227785832E0,-7.188847589E-1,-2.497381619E-1
4.168500500E2,2.258860683E0,5.196677828E-1,3.909085127E-1
4.168600500E2,1.673940897E0,1.466112142E0,5.319691185E-1
4.168700500E2,1.085545234E0,2.284184389E0,7.037588160E-2
4.168800500E2,7.319997713E-1,2.833448439E0,-4.536129570E-1
4.168900510E2,2.174633771E-1,3.246792791E0,-7.730451787E-1
4.169000510E2,-3.629622206E-1,3.433944038E0,1.101720679E-1
4.169100510E2,-1.146880918E0,3.546806409E0,1.226189774E0
4.169200510E2,-1.451047814E0,3.685155625E0,8.636045158E-1
4.169300520E2,-1.292748045E0,3.838446815E0,3.032207797E-1
4.169400520E2,-1.309807296E0,3.540558075E0,-8.821922296E-1
4.169500520E2,-2.010158136E0,3.598380606E0,-1.866613085E0
4.169600530E2,-2.475179888E0,3.734269313E0,-3.101418146E0
4.169700530E2,-2.691398228E0,3.646174577E0,-3.933057103E0
4.169800530E2,-2.662430537E0,3.315826188E0,-4.248086956E0
4.169900530E2,-2.466811060E0,2.629482354E0,-4.123792693E0
4.170000540E2,-1.998695547E0,1.543121726E0,-3.550991554E0
4.170100540E2,-4.740052312E-1,4.558214504E-1,-2.344638167E0
4.170200540E2,1.091870167E0,-4.113726711E-1,-1.148485540E0
4.170300540E2,2.337647675E0,-1.073243569E0,-1.057470705E0
4.170400550E2,3.644116942E0,-1.764135953E0,-1.758350279E0
4.170500550E2,5.144072767E0,-2.410081959E0,-2.892412931E0
4.170600550E2,5.653262340E0,-2.627306605E0,-3.786102540E0
4.170700560E2,5.178821601E0,-2.651140441E0,-4.156531838E0
4.170800560E2,4.935098543E0,-1.827886391E0,-3.236916844E0
4.170900560E2,5.155898176E0,-1.148660957E0,-1.297492476E0
4.171000560E2,5.046324863E0,-1.350668809E0,-3.316733676E-1
4.171100570E2,4.249088584E0,-2.012717462E0,4.738536787E-1
4.171200570E2,3.241589354E0,-2.702916366E0,3.996038340E-1
4.171300570E2,1.746592844E0,-3.940638018E0,-2.468348878E0
4.171400570E2,1.541266697E0,-5.318609231E0,-6.696572843E0
4.171500580E2,2.677556699E0,-5.674166136E0,-8.110751184E0
4.171600580E2,4.688680795E0,-5.543548109E0,-6.156691820E0
4.171700580E2,6.381697941E0,-6.257175636E0,-3.705010430E0
4.171800580E2,6.242690914E0,-6.950216872E0,-2.621504998E0
4.171900590E2,6.332921637E0,-6.966989610E0,-1.580009178E0
4.172000590E2,5.288077410E0,-6.007188456E0,-8.754346025E-1
4.172100590E2,3.592744474E0,-5.030699934E0,-8.598694606E-1
4.172200600E2,2.355713378E0,-4.021802634E0,-8.289277495E-1
4.172300600E2,1.804934900E0,-3.969760661E0,-3.732862473E-3
4.172400600E2,6.155358801E-1,-4.259315949E0,1.243710371E0
4.172500600E2,-1.711712887E0,-4.288605822E0,1.890763839E0
4.172600610E2,-3.658184758E0,-4.253659937E0,2.601588796E0
4.172700610E2,-5.137910387E0,-5.009674516E0,3.539529549E0
4.172800610E2,-5.393222042E0,-5.829233710E0,4.516335576E0
4.172900620E2,-5.207005180E0,-6.191573970E0,4.225364091E0
4.173000620E2,-3.916558307E0,-5.576952667E0,2.144166963E0
4.173100620E2,-3.420914687E0,-4.879558180E0,2.989763955E-1
4.173200620E2,-3.954240981E0,-4.270542603E0,-1.949413459E-1
4.173300630E2,-3.841754000E0,-3.353303332E0,2.798492029E-2
4.173400630E2,-3.552610356E0,-2.450467508E0,4.355031069E-1
4.173500630E2,-3.164126025E0,-1.441338074E0,1.498863566E0
4.173600630E2,-1.226068956E0,-7.601298487E-1,3.466015431E0
4.173700640E2,5.227829600E-1,-5.003596920E-1,4.876214157E0
4.173800640E2,1.283034065E0,-1.486134177E-1,5.008372926E0
4.173900640E2,2.735080730E0,4.096910119E-2,4.881404438E0
4.174000650E2,3.358741243E0,2.432506031E-1,3.678605574E0
4.174100650E2,2.737903181E0,1.072547750E0,2.880516478E0
4.174200650E2,2.551295140E0,2.360722103E0,3.446462342E0
4.174300650E2,2.215223790E0,3.355050480E0,4.892320898E0
4.174400660E2,1.781890438E0,4.149867766E0,6.311052466E0
4.174500660E2,1.197004128E0,4.658394849E0,7.871129363E0
4.174600660E2,2.741718123E-1,5.440758736E0,9.043363954E0
4.174700670E2,-5.603145562E-1,6.437148841E0,9.147518068E0
4.174800670E2,-4.496579369E-1,7.552108786E0,8.759157699E0
4.174900670E2,-6.956878312E-1,8.209558019E0,8.137413318E0
4.175000670E2,-1.106706746E0,8.590550897E0,7.629948674E0
4.175100680E2,-1.135205709E0,8.899765109E0,7.214585279E0
4.175200680E2,-9.915141124E-1,8.882707027E0,6.776294950E0
4.175300680E2,-8.790043277E-1,8.681537080E0,6.485395387E0
4.175400680E2,-8.414996286E-1,8.623491771E0,5.845760280E0
4.175500690E2,-1.111941027E0,8.490133739E0,4.958206154E0
4.175600690E2,-1.751931059E0,8.106974468E0,3.678461148E0
4.175700690E2,-2.155464076E0,7.296524650E0,2.111685680E0
4.175800700E2,-2.079231294E0,5.707181854E0,2.134888601E-1
4.175900700E2,-1.858804128E0,2.730209414E0,-3.115352061E0
4.176000700E2,-1.439913400E0,-1.256007065E0,-6.933587975E0
4.176100700E2,-7.570175220E-1,-6.840638296E0,-1.638858773E1
4.176200710E2,-4.659278656E0,-1.901093765E1,-2.209201567E1
4.176300710E2,-4.922810619E0,-3.026476488E1,-1.306692719E1
4.176400710E2,7.764631686E-1,-2.621176267E1,-8.571397172E0
4.176500710E2,5.055461723E0,-1.521273955E1,-7.529789379E0
4.176600720E2,6.051974620E0,-4.418609891E0,-4.379582065E0
4.176700720E2,4.179887664E0,2.501316065E0,-3.677725860E0
4.176800720E2,3.276665339E0,7.586284592E0,-4.546207831E0
4.176900730E2,1.945903375E0,1.239220995E1,-3.817638913E0
4.177000730E2,9.361462426E-1,1.383451808E1,-3.885135663E-1
4.177100730E2,2.040470979E0,1.085638497E1,3.492606813E0
4.177200730E2,3.151305420E0,5.707532102E0,7.433930710E0
4.177300740E2,-8.135764696E-2,6.361039728E-1,9.996067758E0
4.177400740E2,-2.445688578E0,-3.135858246E0,1.298084448E1
4.177500740E2,-5.020826910E0,-7.279719168E0,1.269570734E1
4.177600750E2,-8.122999347E0,-1.279224604E1,5.727626059E0
4.177700750E2,-1.177794826E1,-1.932987753E1,-1.116825089E1
4.177800750E2,-1.370541858E1,-2.012926909E1,-1.630810080E1
4.177900750E2,-8.957956599E0,-1.187770409E1,2.759994546E0
4.178000760E2,-3.004247654E0,-2.198391702E0,9.541477146E0
4.178100760E2,9.534411371E-2,3.748575110E0,8.300149516E0
4.178200760E2,1.124598787E0,7.183655847E0,7.459526312E0
4.178300770E2,2.490029184E0,9.152071880E0,6.981322305E0
4.178400770E2,2.827573741E0,9.676389368E0,5.226254214E0
4.178500770E2,8.028284101E-1,8.442078397E0,2.500994760E0
4.178600770E2,-7.663901702E-2,6.328608146E0,1.753060449E0
4.178700780E2,7.813876205E-1,4.143762689E0,2.922469666E0
4.178800780E2,1.654522001E0,1.019714649E0,3.830604822E0
4.178900780E2,1.209688127E0,-3.249464968E0,4.375293717E0
4.179000780E2,7.604121231E-1,-4.977015477E0,4.750555154E0
4.179100790E2,2.132193035E0,-4.980120934E0,3.947712564E0
4.179200790E2,3.494079435E0,-4.335276543E0,2.713629634E0
4.179300790E2,4.806347532E0,-3.015168207E0,1.300824219E0
4.179400800E2,4.707156242E0,-1.270874780E0,-2.630931294E-1
4.179500800E2,3.378510679E0,2.691122532E-1,2.680422127E-1
4.179600800E2,1.571573546E0,9.713306934E-1,5.326059169E-1
4.179700800E2,5.705426886E-1,1.642829617E0,-1.919167274E-1
4.179800810E2,-1.868956320E-1,2.350001233E0,-5.804829186E-1
4.179900810E2,-5.512193584E-1,3.119164445E0,-4.991060489E-1
4.180000810E2,-1.145371094E0,3.547198758E0,-1.009750409E0
4.180100820E2,-2.105272746E0,3.531630546E0,-1.032723534E0
4.180200820E2,-2.303860124E0,3.933806716E0,-1.148730538E0
4.180300820E2,-2.567665590E0,4.210225650E0,-1.242579519E0
4.180400820E2,-2.467765326E0,4.117691123E0,-1.139383106E0
4.180500830E2,-2.128727098E0,3.849108628E0,-1.412815940E0
4.180600830E2,-1.633166070E0,3.497091043E0,-1.934040252E0
4.180700830E2,-1.221086616E0,3.026943914E0,-2.478576828E0
4.180800840E2,-1.089283578E0,2.369218107E0,-2.659309586E0
4.180900840E2,-8.636666425E-1,1.752265520E0,-2.203379377E0
4.181000840E2,-2.713219891E-1,1.177452646E0,-1.584546325E0
4.181100840E2,3.273770163E-1,5.752344579E-1,-6.762918860E-1
4.181200850E2,8.137660655E-1,1.165659982E-1,2.892231667E-1
4.181300850E2,1.948504656E0,-4.740858132E-1,7.590311569E-1
4.181400850E2,2.991903890E0,-1.041901909E0,-5.881831169E-2
4.181500850E2,3.623005277E0,-1.344073734E0,-2.496088069E0
4.181600860E2,4.090981627E0,-1.693003989E0,-5.275808782E0
4.181700860E2,4.197399198E0,-1.810815445E0,-5.935912067E0
4.181800860E2,4.416998398E0,-2.373241577E0,-4.954801320E0
4.181900870E2,4.669992802E0,-3.105371448E0,-3.868474022E0
4.182000870E2,5.026497540E0,-3.333319303E0,-2.464086843E0
4.182100870E2,4.891360785E0,-3.457911190E0,-8.974031764E-1
4.182200870E2,3.429697790E0,-3.759618747E0,-9.536709327E-1
4.182300880E2,1.752434505E0,-4.080834954E0,-3.665964478E0
4.182400880E2,1.119030776E0,-4.257427298E0,-6.809668518E0
4.182500880E2,2.363222080E0,-4.295777432E0,-7.676563847E0
4.182600890E2,4.641286481E0,-4.617584208E0,-6.298887919E0
4.182700890E2,5.603906577E0,-5.103828136E0,-4.720950701E0
4.182800890E2,5.437414128E0,-5.537392745E0,-3.030484988E0
4.182900890E2,5.283738191E0,-5.476191693E0,-1.797663010E0
4.183000900E2,4.338244297E0,-5.061678482E0,-9.804460640E-1
4.183100900E2,3.099553176E0,-4.496995910E0,-7.647965115E-1
4.183200900E2,2.507717889E0,-4.620187973E0,-4.507307182E-1
4.183300910E2,1.641889823E0,-5.001847433E0,4.779168358E-1
4.183400910E2,3.109414067E-1,-4.798590031E0,1.938227443E0
4.183500910E2,-1.620204693E0,-4.189106677E0,3.719682848E0
4.183600910E2,-3.417232695E0,-3.919268199E0,4.327889171E0
4.183700920E2,-4.825075286E0,-4.794227423E0,4.153738623E0
4.183800920E2,-5.226130253E0,-6.099998971E0,3.529058940E0
4.183900920E2,-4.479993084E0,-6.711910089E0,2.132380146E0
4.184000930E2,-2.960695838E0,-6.522055090E0,2.384259924E-1
4.184100930E2,-2.884867684E0,-6.294536421E0,-4.455858263E-1
4.184200930E2,-3.567636530E0,-5.804164943E0,-1.203029537E-1
4.184300930E2,-3.946182640E0,-4.497707516E0,3.463573341E-1
4.184400940E2,-4.113744253E0,-3.163550659E0,1.089791774E0
4.184500940E2,-3.231581259E0,-2.324816106E0,2.473639731E0
4.184600940E2,-8.840635579E-1,-1.292434634E0,4.194332041E0
4.184700950E2,4.129909611E-1,-5.038294297E-1,4.777804641E0
4.184800950E2,2.466739140E0,-4.027170378E-1,5.613890698E0
4.184900950E2,4.137003600E0,-3.705988669E-1,5.836308256E0
4.185000950E2,4.018127659E0,-1.927236432E-1,4.012369906E0
4.185100960E2,3.085686505E0,8.206409293E-1,2.910310381E0
4.185200960E2,2.637971926E0,2.301075826E0,3.300025842E0
4.185300960E2,1.970609323E0,3.573053391E0,4.794396408E0
4.185400970E2,1.381653643E0,4.235047665E0,6.861124601E0
4.185500970E2,6.428201578E-1,4.938996297E0,8.799547926E0
4.185600970E2,-5.124837840E-2,5.609546217E0,9.923637128E0
4.185700970E2,-3.506736391E-1,6.530081563E0,9.782611642E0
